rank,address,display_name,account_value,vlm_week,vlm_month,pnl_month,activity_score
694,0xd58c2f5be892836b38241ba554078928a78a2d11,,253634.42817,29668685.29,40160491.26,99443.61,69829176.55
695,0x00897e2d7168165b81558c3cd9257efb007f2410,frog,1035093.000765,22793870.71,46886514.84,315052.833277,69680385.55000001
696,0xf929122994e177079c924631ba13fb280f5cd1f9,,3600270.024038,15401226.68,53857273.37,1012871.821253,69258500.05
697,0x3e4e71d7a08d585e1b5bf885ddbecd8ff6ea15e0,,564498.511676,9368141.85,59822373.62,58210.918942,69190515.47
698,0xb344e06680b6d21b502eed58272b8abfeef548eb,,226379.067933,13308761.36,55779306.01,128528.963834,69088067.37
699,0x992984614a37d1b608b94f76ffc9eec049547060,,16388.858969,31614698.25,37283098.04,-19718.577131,68897796.28999999
700,0xdc6448f803903f3178a604decb388f7959913553,,1426460.281691,18252877.24,50641621.14,196241.215052,68894498.38
701,0x05b5a0ae689c17cad8155932782a5c29426abe75,,3351845.6359779993,16271162.309999999,52280148.84,1838505.093433,68551311.15
702,0x308ac0b8de9699b754e72a568f143d8856993336,,965919.307657,13507820.37,55002288.87,126526.096451,68510109.24
703,0xa243ecc646b1ce99c8c2810b6581cce76ec6f989,,606394.132743,31228566.35,37237512.13,94671.008834,68466078.48
704,0xe056eebc2c7acfc782d47ebe18ad71735480f72a,,104054.878705,14407666.32,54049344.339999996,-1117.696452,68457010.66
705,0xe7f3ec7725bf9a5e377caddc8874bb360308200b,,1092998.049917,19634935.27,48799502.57,-482216.436974,68434437.84
706,0x4c46f7295a1fe70d2ad04dfd5fa0e8007b17cba5,,13.026624,0.0,68395509.8,-284707.956711,68395509.8
707,0xfc98b6ec7f59ea13354bae6171a9120692fb8777,,1110790.642523,2521068.61,65837824.02,36876.045695,68358892.63000001
708,0x94cceebb564933e19b6760097ba410dd1b2c2fbc,Lenda123,42836.094638,9520075.01,58730883.74,3215.72788,68250958.75
709,0x9757fe365ef60247665e9e312deb6cc8fa04d75c,,413143.170438,28181824.15,40063858.62,138410.597195,68245682.77
710,0x761f2ff9db26e005fc2ea7de1c24b47c78b01b68,,134.172873,10358997.65,57859229.33,-979291.838725,68218226.98
711,0xfe572cd2665a456eec85d482c6db102bf8d5d850,,0.073926,29305353.68,38752899.44,-53229.286074,68058253.12
712,0xc179e03922afe8fa9533d3f896338b9fb87ce0c8,,11855965.118668,25764705.14,42117202.37,7152245.244916,67881907.50999999
713,0x614e08cf0b6ab0248b040e0103be6ba61716b8e3,,3992508.919637,33886034.22,33886034.22,208237.529637,67772068.44
714,0xca4903c207a0df58bf37d4bc8bbc5210726f53c8,,1991137.682936,11282023.96,56453332.66,-1755198.8591,67735356.62
715,0xd2289c33caae77a138ccfdeb1a1bcbd867d2f0d8,,97719.352586,4805144.32,62647645.910000004,-223707.365281,67452790.23
716,0xd307f9b172070c0aa422487cb8dec9d3f8225116,,171167.433896,29027638.45,38328024.28,146256.647433,67355662.73
717,0xeb0f432beecf10dcc828fc1e36a3386caf634637,,949058.1256,20044510.32,47273248.96,456497.824908,67317759.28
718,0x91c5e2ee268f54f2b3435e85ff0de66ee5654667,,114020.297521,19785320.7,47461392.9,33409.391833,67246713.6
719,0x7e698eea0709e4a0dbbd790fc493d60691801157,,1259202.470189,25019879.05,42087543.12,-11231.273428,67107422.17
720,0xfbd234f73a3cfa398f36f396ba527c85006c3f9e,¯\_(ツ)_/¯,29098.671664,27053286.27,39914846.71,-71918.217154,66968132.980000004
721,0x547c8d938b98cd17ab7c653a0d98cca80eabb876,,309482.927953,0.0,66963201.97,-1996963.27386,66963201.97
722,0x7873f6df0e48980586834b62111b5d2566ec82b7,,3985784.34657,33385021.05,33385021.05,0.0,66770042.1
723,0x8c028b7c65d86d9721874c87819c6196e6cdb73f,,5942635.16134,10048908.77,56720516.99,60019.937797,66769425.760000005
724,0x50782c8a2bd15f653ab9180d146265e9c8dbb618,,1206278.372523,14326794.350000001,52382381.239999995,-161282.065475,66709175.589999996
725,0x142093b72af7eb9e79ef9a03348d88b4ddd29c48,,0.0,33260020.29,33260020.29,-181397.58,66520040.58
726,0xb2aead68a3639e72af2d9303dbef398aefca59f9,,313727.096368,9179139.98,57279590.23,14263.484278,66458730.20999999
727,0x9c8ceb0cbd5137b268acaf5310e0d921460addc6,,36265.234452,14849749.91,51436795.58,3443.730696,66286545.489999995
728,0x3f8b692acde47c4584df160ab428120ebb3a707b,,163580.388409,22139977.63,43869524.12,21386.543963,66009501.75
729,0x4e80593d97ff461c3a33f106445270970fe040f4,,1e-06,24630102.62,41320706.4,-23650.503763,65950809.019999996
730,0xab04d040dec929a204298d44701476968b238b69,,2435108.6475950005,20649317.1,45074528.97,307843.296122,65723846.07
731,0x80027b436d46ceee244e77135611e6ae705dbb34,,26111.481363,8404441.64,57288950.3,-1850.30406,65693391.94
732,0xce75bb6f341975d377e7b68c7638a6f9d52f6885,back_to_back,336282.803589,13671812.99,51953600.75,16690.772278,65625413.74
733,0xe6e0e0dd371e4f9bd5218ab4bc0634d59705ae71,,2618210.774807,31892721.11,33705070.18,1611256.298507,65597791.29
734,0x75ec3ba266176e733f1b1fdaa15052f5eff724b8,,1946220.879316,21707228.65,43870717.19,1064096.153527,65577945.839999996
735,0x1883be35be2c2a444e748ada455fc39972097ad1,,150092.645973,16919795.79,48655644.94,88369.158273,65575440.73
736,0x14aa64fd0bf02cfc06759df104939ad02e06bc3f,,249239.796381,952857.3,64590843.05,48028.004106,65543700.349999994
737,0x7ee9808efaac101bf1af55228d9f388a573a12b1,,4683822.480297,14200798.04,51149571.08,418156.318828,65350369.12
738,0x610b8dd6b392d010c2b6ad8d121dfc09524cb613,,5211111.298466,20757063.69,44550142.13,73589.722646,65307205.82000001
739,0xb5e12dbb0165ed18f7da21a5eee98e50b36b150d,,0.263989,0.0,65298144.84,-23830.11028,65298144.84
740,0x3893ad86b711ee70e8931640f1a4f6b2039374e0,,1127440.443964,24862633.72,40423479.92,91887.874418,65286113.64
741,0x7c4b71c1d8a11ed426f301c372a72e06f528e00b,,6559934.694027999,12054823.67,53202033.94,2228667.606202,65256857.61
742,0x7b24911991d4baaa082260ec34f020e0d8154e51,,2.0,14280205.7,50958625.44,-304010.69171,65238831.14
743,0x84022ba4a53c2c386184b3e5f1aa274bf9604e72,,93415.640535,5740265.96,59470170.01,18963.918181,65210435.97
744,0x00004808a6df8de77c891dc13826ff33cb17e24d,,14020.301672,0.0,65190819.38,-1525100.533809,65190819.38
745,0x7762fcb94de07d204f7ca43e2c645d4f126477f0,,217045.799013,10383203.73,54734200.41,14239.436691,65117404.14
746,0x4b3cd947eb86a32dadbde2e9a873524615e66c92,,201030.63187,24726752.01,40268365.75,47128.840503,64995117.760000005
747,0x202486b34776b26b474aedb348658aaab5d2dff4,,439984.090291,27875113.299999997,36841418.85,88886.643891,64716532.15
748,0xde0e9b1a35322a809165d09f0490cca3fa7562e5,,210980.645914,9615688.67,55074174.5,50215.462635,64689863.17
749,0xb28bdcb4c7db9370b73f6dbd57671416a0a57dd6,,491636.523756,17112649.32,47534155.37,163985.373321,64646804.69
750,0xedeaa967b0100a4df613533df634ffe6cb5fd773,,388618.756755,28523216.9,35982682.0,154393.078127,64505898.9
751,0x27aef25d774abc98ed55ec926c3e1461eca4184a,,37740.795488,11779929.64,52716214.82,-642436.515605,64496144.46
752,0x8ca341db4a455dec932ed6a29b16e75fa06ac22d,,680.84305,9227816.18,55171062.07,-271444.778433,64398878.25
753,0x51651b81c895e654e5402a3fc371e3b60b0dfb1e,,374155.787644,19575191.11,44759248.44,69569.460299,64334439.55
754,0x3b11267dfc4b9ebe8427e8f557056b4b6ce98112,,862962.285807,26178295.11,38083764.37,235099.960776,64262059.48
755,0xbc26aa64cdb55f160ccbbc4ee31aeb7e4609bde1,thank u jefe,663601.611874,6004285.71,58230009.78,39245.634776,64234295.49
756,0x4ff9b58ed112bf3df108d1d62bd95e7352ef38d3,,5486364.152287,0.0,64111844.73,-2718014.835159,64111844.73
757,0x250b6caa76cf8c72b8ecd546d78dc096fa8eb824,,1703526.757442,13887458.83,50201206.440000005,-226261.627929,64088665.27
758,0xc79bcc10d7b040547cfc9b30b1fbf163199a3aeb,,230651.894796,2340961.02,61697836.61,-802154.715204,64038797.63
759,0xc01b67508210070246baf00adf32a08ee2716e81,,327792.007522,15662637.15,48332772.26,2727.528978,63995409.41
760,0x5e9bfa224fcac0ca76e42d927bbec30317a26488,,61987.64106,31796482.05,32123208.85,28688.348924,63919690.900000006
761,0x329c787b163a730bd7900df2beb3ff4fe4670375,,295263.621048,30670941.59,33193374.96,53521.010856,63864316.55
762,0xd852e3a7a2abca6aecd0fa39147851ae96eba5d7,,2792517.225181,19155931.25,44650340.16,431841.434827,63806271.41
763,0xfd9f82a16cfdf26d979fc33f2fcd155789928aeb,,47010.245122,19152039.61,44534477.12,-49069.615336,63686516.73
764,0x8afacaa08de7189d84db9d87b9c21c2f1ac28113,,1657183.350172,13150884.08,50467580.08,1010367.93991,63618464.16
765,0x8e2d149643f6543d55115d74268b5ff5cc963e14,,0.0,0.0,63586068.6,-131019.618264,63586068.6
766,0x52032ded705d2af0ebce983d84f0de9df1b31040,,2910.284395,9084909.08,54493197.25,-36891.866829,63578106.33
767,0xdedf1a80ff128670757e5e9a2de143444860a7a0,,10520.216893,17594182.13,45748153.35,3288.987984,63342335.480000004
768,0xb663c9b86cad9940a7ecc0d589eefa35fa1e1da0,happyk21,0.374622,0.0,63259007.71,182241.232973,63259007.71
769,0x874226b22939904f436ff0434e1fd0ab257c8427,,404360.644965,30700736.55,32506414.03,84146.911196,63207150.58
770,0xc3b1951ceffdcaf25640cb37ce1d6cf125579a03,,737427.130054,0.0,63071973.08,578342.358487,63071973.08
771,0xa83caf49cdf58d26e1b5383c62fd8e76513bf621,,0.011537,13509606.42,49491670.11,65555.358114,63001276.53
772,0x8d0c44cd9493ea7954fafd8b4e7cacf3b91ae17b,,329200.851775,3094679.51,59899093.85,33595.504525,62993773.36
773,0xe83b5e3644b50e802a25b34b38b91a061a0d3ca8,,2851295.870269,25610039.99,37197661.42,683035.984225,62807701.41
774,0x67ed53ea9c234919c8fb6058d971275bb49f623e,,93522.776169,19123614.36,43490453.67,32328.658119,62614068.03
775,0x35c0f299a35f927069521e0c3abfb5ee4cbb4c72,,102725.909412,25383898.56,37162880.67,61297.181077,62546779.230000004
776,0x8538b4b9fe2e3879e061f0aae6487221a250a019,,20843.709779,4880664.2,57569244.0,-32255.137777,62449908.2
777,0x74784e71d9e485f7532514dc2e0c20c7ec2e6d01,,0.013116,2292090.2,60121807.99,9157.338591,62413898.190000005
778,0xd04f97191224cf0396b09acb80adb06b5823ecad,,201367.042619,901678.34,61462280.4,-875485.0898589999,62363958.74
779,0x18c560f30e96c72083282b5fb7b4a07ccfbfaa83,,0.000223,0.0,62302231.05,-436481.719777,62302231.05
780,0x38bdfed8b37b236e8446f9c05b6580439235b9f0,,103100.562077,15047994.91,47185354.99,-24890.4785,62233349.900000006
781,0x9386b9538884d849943d77f1c5412de9e72b021f,,822790.39044,23636483.73,38570888.97,505482.877471,62207372.7
782,0xb6ca5d1ed0ca4bf8444c9dee2d068a9f4c5e2e92,,4020617.970209,23584159.2,38418852.78,1752107.147899,62003011.980000004
783,0xcf67e4da9e9cd38c0afd26338d0fbddb3036eb24,,868245.621512,15841014.28,46148357.64,300148.032781,61989371.92
784,0x15e9233b5b42d0b72b1c04a984c1498ee6bbd016,,424428.391547,15680306.58,46291051.14,172052.818636,61971357.72
785,0x723fe6e68bced0a7029d336ba84d5e08080fd5d9,,1046444.58263,11244444.04,50631766.72,82588.276666,61876210.76
786,0xa72dc2d42398e54634fc28e6769f8ce3ae011807,,212929.922013,9509234.07,52364065.17,107419.501311,61873299.24
787,0xaa71480283eff46100ed1fe30c20a14e14a205c1,,99995.97054,20930156.8,40882560.08,154783.200539,61812716.879999995
788,0x75d0051e8bb42fa53ef1be9951963a69ad1adf0a,,125707.790404,27911428.34,33866091.24,-187561.187466,61777519.58
789,0x83719867decba80131fd58172a25ee1c810d2d72,,7.762889,2828988.07,58555210.64,4221.67,61384198.71
790,0x33bda06e4e95c9b27ada0c2e480210320496fbf7,,88411.50519,11355762.44,50001566.379999995,-10548.14481,61357328.81999999
791,0x1b5b7b514771beec3c83add7e0165166dbc77320,,23703.755022,20806898.56,40449187.1,15078.390843,61256085.66
792,0xfeb63b9e4a871b644816d94a1d19517a87ce5fa0,,635904.535351,7419596.31,53812969.44,363458.863492,61232565.75
793,0x0efd14472e70b5e7dc5a1a1bd8d2aed820680f4c,,6193.326765,17124381.96,43775712.91,-6385.353084,60900094.87
794,0x88e4830c4944d411d728aed6c191af2f8613691b,,136735.779969,25324303.8,35361662.08,87479.398396,60685965.879999995
795,0x1e37a337ed460039d1b15bd3bc489de789768d5e,,9811881.258846,13572690.93,47032859.02,478869.492568,60605549.95
796,0x9683778152eddee1636baf20794d511461baeed8,,28825.474582,9975681.36,50419089.57,-4233.011375,60394770.93
797,0x67a060c35f9902ae6a019645f1ff3f04ac5c0ede,,669357.969619,29022499.79,31361339.17,121387.002757,60383838.96
798,0xc3ff20a75d873e2e9f1bfaca6617b68669645c31,,225774.793509,24569879.63,35724985.77,134902.254142,60294865.400000006
799,0x66466428990e0f42a4c54f64bee0db6bf2336de5,,11064906.158901,16774020.55,43519245.64,8165982.696598,60293266.19
800,0xde997decb56a016aada8f7048b486f98737f9375,,53027.368063,6703430.53,53566785.78,-19880.436249,60270216.31
801,0x08138243c8b2c5bb825763a7b065280a57af79e5,Thank you jefe,1325418.885377,18510111.35,41734695.77,345278.96501,60244807.120000005
802,0x9a5cd14dc064069b608da0a01d403963dc410a84,,0.000572,7743309.42,52409530.47,1107547.988128,60152839.89
803,0x7cd5563c4251c87b8c5ab963c823f70a23c22f46,,187362.31495,0.0,60105045.95,-327782.319119,60105045.95
804,0x72d7dfa39a1c330e6e8074f1de134b596ec9efc8,,17734.451051,18329014.95,41748700.5,-33809.398949,60077715.45
805,0xbf2a12006918a9118368910b047291e440c2d457,,96144.055986,12013431.08,47997140.07,34257.209185,60010571.15
806,0x58f0bf4307c61bc7a5fe11e24fe36e64300b0d20,,3302229.380186,21492682.54,38500600.43,1128799.015039,59993282.97
807,0x088cfcdb313a2cd0d1de497eda65125f05c212da,,482192.046147,8844005.76,51130348.33,28005.223129,59974354.089999996
808,0xb0a55f13d22f66e6d495ac98113841b2326e9540,,30000000.0,0.0,59885839.63,229695.97,59885839.63
809,0xe86fbeff6ac721b171d8a6b92d97123767ce1112,,500102.068789,4521448.17,55108156.29,518044.394824,59629604.46
810,0x292166ea74ced3e2294207dcb979985aab3ab480,,0.34607,25848705.24,33601541.07,-16585.9,59450246.31
811,0x9aca58e24ff5845f245e7c2c897fef1bc59b3555,,842622.845825,20431401.35,38882476.71,745998.835613,59313878.06
812,0xb7e557e94fa6a8f19b7596da8d0d7be363131243,,16956.750865,1378804.18,57853516.78,-147105.166775,59232320.96
813,0x70a9c2abe1fe60d8ba692fde6e26385b448a8e0c,,8024.833172,27674152.35,31533335.86,-28483.156828,59207488.21
814,0xfdd42517e81cf2f29e517d197e47736da3197cd6,,5198.225136,26424228.35,32722947.54,-7565.995587,59147175.89
815,0x3b36a6f0214b7722f37d1dfbef2f912f61fb0073,,2243.422399,0.0,59113916.52,-61246.693627,59113916.52
816,0xa8b5d8d924f6b464adb648d69aac2b179225caa5,,11352.283313,17976469.67,40970043.85,-37395.027177,58946513.52
817,0x8bae3527e5a33fa0cf184f37bc112d071463ab6d,,4376839.142389,8705066.24,50240432.49,1552472.087936,58945498.730000004
818,0x5647249079e257329ecb6f46ed41821d3c69e7de,,5268215.380871,13682627.9,45248149.14,-2600418.399222,58930777.04
819,0x1a44a6bc450d233049d629c27792c5309d9ca12d,,1364431.059636,17317397.95,41557788.25,180494.964473,58875186.2
820,0xd5d62227bb13d285689de881e6d4e4462f637a4c,,9359.153052,0.0,58847845.28,-124093.799347,58847845.28
821,0xbee037290af86d7055b5a8253a2a96bbb85efa72,,1465.774412,2588435.42,56104932.13,-28756.755517,58693367.550000004
822,0xdbe452f1a0d0190e161b5fae8ee3a530f099d9a3,,62998.41207,21661595.27,36960427.54,44858.070131,58622022.81
823,0xa399f378380dddb1fbb72e935b0111d7a4d16a52,,199819.617738,13252780.05,45314431.59,44691.751627,58567211.64
824,0x80474420d1d4d42e7bc25cfe0918eff0ddcc8852,,40055.556453,19784389.9,38781033.9,-6365.927437,58565423.8
825,0x0a6b80da9b30809120c947b40d08ae18ca667e3e,,277404.067398,23279140.13,35206238.2,278664.51526,58485378.33
826,0xfc079a49e371976f559bea0cd1c1f87a5f5b9464,,2750501.40674,16372947.28,41901964.43,843856.406737,58274911.71
827,0x418aa6bf98a2b2bc93779f810330d88cde488888,,2598644.216808,5821382.97,52327427.45,-198740.97507,58148810.42
828,0x4e6b51c5f3e4b74c866e78983d335e9d7339b7d4,,1284339.678042,23818380.39,34309656.06,193777.759273,58128036.45
829,0xb063be3524f69feb8e19e86c73bfbda967ffb211,,3417.11781,29044832.71,29044832.71,-28581.16,58089665.42
830,0x1f67d79afc8d0e7609ddba6c9b657cc635f69981,,557553.240336,11202938.02,46839538.64,73977.309912,58042476.66
831,0x6daec5ff434924e0839358e710e6ae5f158590de,,122559.971843,3480026.42,54527531.3,-1861091.456455,58007557.72
832,0x76f1b3f67cf402b8a4f0591ba9426f285b82f3fa,,0.581828,5997108.99,51939417.7,-26882.859526,57936526.690000005
833,0x6b06da993b1f12d82463fec75006913f98499b7c,,345405.616002,3678121.09,54060219.22,-583583.568851,57738340.31
834,0x76736276e599d3f94431ea90ef3517234a9af01e,,57950.898356,22229924.36,35465936.38,60832.436693,57695860.74
835,0x803d77ff0fc1a2be003e74e04b6bec99dc8178f0,,247.985529,201561.66,57447863.02,529037.410448,57649424.68
836,0x43a907c297b294fddc288d0563f6ba5bce42257f,,113227.749449,28782456.28,28782456.28,44842.2424,57564912.56
837,0x810cc4084a961173963e5fec9249203abaf31de1,,2436397.990563,13698259.41,43862307.91,1132644.530954,57560567.31999999
838,0x3550dd33e3e6af5cd76822526af8cac37ba1d865,,95183.632967,9801814.36,47696444.63,-13368.140512,57498258.99
839,0xbfc79c444c41a74516bf31237ebf586a231480b4,,4383315.205139,25205685.12,32200852.73,-2695535.590608,57406537.85
840,0xa8a84c558d1523181d28fdc1532de577c19fa907,,0.000533,13191825.47,44198735.48,-6153.933323,57390560.949999996
841,0x41bca54411cfcdc53f2dd64abee160fba8459c43,,61994.360092,7874450.26,49467026.13,10040.743932,57341476.39
842,0x5eeb5a0cb514bf3843d5f1c24752ee0e3b08f46c,,18497.853923,16490881.34,40702262.37,1148.072334,57193143.70999999
843,0x15cf9649c5d5f3cde56279c5cef856894110c84f,,32058.97869,16561551.53,40558083.31,4383.779697,57119634.84
844,0xfdfb306dbff80664bd1f61699089ddead7d7dbb9,,116921.069799,16933424.44,40115538.62,185027.701305,57048963.06
845,0xe43517bcc1fd7184b027556f0f5f22611a42fde4,,22125.374012,15643163.42,41387617.07,-31465.708152,57030780.49
846,0x5c8f912b480ac7439cc03e52752f1e3cd211cbcb,,33719.243751,6404260.6,50607971.74000001,-12613.239198,57012232.34000001
847,0x534e39501acc0a993f2cf69c8e19e4f49388272a,,14990.42459,19820325.85,37188342.66,-35316.76354,57008668.51
848,0xaa53412d2249fe47c5d2790ab5728b3c564dd265,,1600750.286037,3193695.78,53808701.54,1082769.128738,57002397.32
849,0x707c049276cbed4436dc9b63295e94132d37081d,,1113949.147298,11027258.94,45817366.79,-130966.784863,56844625.73
850,0xf0afb3f0a2e63eabe2d55ebe3e05671ebe0c6312,,1843838.543383,12555168.65,44206166.01,269802.141759,56761334.66
851,0x8bd30fc805e672e1d978138ecbedcb48479ce275,,438764.74155,11033812.79,45693214.01,218257.148018,56727026.8
852,0xd05d2e015b9ed6f17f2111cf1ac7ae229155816e,,672422.022537,8691574.03,47952635.65,-181878.288207,56644209.68
853,0x5c26dfc723e7a1da7b6c3bd5cbd72716d09425c2,,4284726.833051,165447.63,56360533.4,39498.304458,56525981.03
854,0x2696da4303170075a3af8cd1b4c6a06e0735fd32,,110788.151438,28217478.85,28217478.85,-33549.158562,56434957.7
855,0x9b09c1f83250a436278fd96f80054e414556a7dd,,81844.320361,21713326.1,34693515.67,6870.118118,56406841.77
856,0xe330ac756dabf22466317a01f5d1e9baa00e77a1,,2151707.505273,3354701.8,52992494.05,727404.293252,56347195.849999994
857,0x5f8e50be79880b16bd75ebdab8638170511a0b5f,,114190.934532,16854328.71,39363549.36,-75880.861966,56217878.07
858,0xaf082be1e7894d0e75dd035fdd27f451ae4093c7,,1e-06,0.0,55963939.45,12506.967112,55963939.45
859,0x32a2cb126764c797ed7a8804537b9702c75be7fe,,86674.873395,8152315.08,47810450.769999996,-9733.132315,55962765.849999994
860,0x1dacfab213f593420639805d6f697f992eeb2430,,18667.476361,9862016.850000001,45970865.09,60.067833,55832881.940000005
861,0x51d522eb0059304bd3d70428ff9725a81601ec78,,38.517839,0.0,55679094.06,-32835.337122,55679094.06
862,0x7df034b39420cb594128b3428c501dae8176ceb3,,1042387.064166,17825231.62,37781601.15,-58033.435007,55606832.769999996
863,0xda3cf9e341a4c7ecf41070b074eabdc5d433f159,,76.383554,9085006.77,46432140.47,-23956.409089,55517147.239999995
864,0x929689eafa23fc78a04d1a1f700cc901525007cc,,86882.574669,17260247.68,38186858.66,2842.079153,55447106.339999996
865,0xd207e0e9f4f11994e6042da8801e08ead33c8321,,2570.965097,17389393.87,37881700.28,-30362.350752,55271094.150000006
866,0xc619b01f1a4f894c5e83338c42f98dcb82b710f5,,5225781.917829,17998012.35,37209023.08,3315517.796169,55207035.43
867,0x3ca146d2692f61746a28fa926dc9d18086ce37c6,,576670.151358,18965243.15,36077318.44,-185641.252609,55042561.589999996
868,0x32b1223d162056db0fb94ab244d1ef821421b95c,,246880.172123,20457824.77,34555643.66,26648.252591,55013468.42999999
869,0x35c5c21decc15b99b9af370b3e97fd8e213bd29d,,267196.929316,10596269.82,44374325.63,101801.842184,54970595.45
870,0x7257eff5a421ac2d8c0ee373aa8ab2b4c820b89e,,0.00786,18839223.28,36104094.77,-5803.833312,54943318.050000004
871,0x31e60e6f6be0f5a4a2de743be66d3dd312788b48,,4517725.188231,17743042.53,37149193.41,461990.608818,54892235.94
872,0x8be0b9c4dbfb90f47fb94e8968dce08d3152326c,,528098.010373,21783222.24,33076617.51,428313.874442,54859839.75
873,0x767a1e1f1796b9c8def2f1e8ed08a7596e930ace,,2469067.707836,12843805.65,41986255.68,1967573.369143,54830061.33
874,0xad7af7df721b9409db76fbf67305b2eca9a2bb63,,0.222305,8578.57,54745420.7,-390212.83674,54753999.27
875,0x0399976a0e0c504da1c07fedb91c30edfd7e4395,,334091.636207,13768740.56,40965455.08,-8216.020521,54734195.64
876,0xd8a18d40e86a9b938e1df6905912311535886687,,150555.90483,26190110.58,28499266.88,-166326.90517,54689377.45999999
